02,Effry,4.0,49.9333
02,Jumigny,3.71667,49.4167
02,Chaourse,4.0,49.7
02,Saint-remy-blanzy,3.3,49.2333
02,Beaumont-en-beine,3.13333,49.7
02,Le plessier-huleu,3.35,49.2333
02,Estrees,3.28333,49.9667
02,Baulne-en-brie,3.61667,48.9833
02,Guivry,3.11667,49.65
02,Variscourt,3.98333,49.4167
02,Chatillon-sur-oise,3.4,49.7833
02,Soissons,3.33333,49.3667
02,Bray-saint-christophe,3.15,49.7667
02,Le herie-la-vieville,3.63333,49.8167
02,Aubenton,4.2,49.8333
02,Braye,3.36667,49.4333
02,Brissay-choigny,3.36667,49.7167
02,Remaucourt,3.33333,49.9
02,Seraucourt-le-grand,3.21667,49.7833
02,Berry-au-bac,3.9,49.4
02,Vivaise,3.56667,49.6167
02,Proviseux-et-plesnoy,4.0,49.4667
02,Caumont,3.18333,49.6167
02,Villers-le-sec,3.5,49.7833
02,Vichel-nanteuil,3.28333,49.1833
02,Romery,3.73333,49.9
02,Fontaine-les-clercs,3.21667,49.8
02,Chery-les-pouilly,3.6,49.65
02,Pithon,3.1,49.75
02,Beaurieux,3.73333,49.4
02,Sinceny,3.25,49.6
02,Bouffignereux,3.85,49.3667
02,Saint-gengoulph,3.21667,49.1167
02,Pargny-les-bois,3.61667,49.7167
02,Montigny-l'allier,3.1,49.1167
02,Beuvardes,3.48333,49.15
02,Cuissy-et-geny,3.7,49.4167
02,Reuilly-sauvigny,3.55,49.0667
02,Vailly-sur-aisne,3.51667,49.4167
02,Bievres,3.71667,49.5
02,Berny-riviere,3.15,49.4167
02,Perles,3.65,49.3167
02,Fontenelle-en-brie,3.48333,48.9167
02,Neuflieux,3.16667,49.6
02,Sainte-croix,3.78333,49.4833
02,Pargny-la-dhuys,3.55,48.95
02,Brenelle,3.53333,49.3667
02,Urvillers,3.31667,49.7833
02,Laversine,3.16667,49.35
02,Origny-sainte-benoite,3.5,49.8333
02,Cuiry-housse,3.48333,49.3
02,La neuville-les-dorengt,3.68333,49.9667
02,Blanzy-les-fismes,3.66667,49.3333
02,Hargicourt,3.18,49.9623
02,Villers-sur-fere,3.53333,49.1833
02,La herie,4.05,49.8833
02,Bonnesvalyn,3.31667,49.1167
02,Haution,3.83333,49.85
02,Berzy-le-sec,3.31667,49.3333
02,La vallee-au-ble,3.78333,49.8667
02,Le catelet,3.25,50.0
02,Gizy,3.76667,49.6
02,Saint-algis,3.81667,49.8833
02,Saint-aubin,3.18333,49.5167
02,Bancigny,4.01667,49.8
02,Villeneuve-sur-fere,3.46667,49.1833
02,Fleury,3.15639,49.2581
02,Quincy-sous-le-mont,3.55,49.3
02,Besny-et-loizy,3.58333,49.6
02,Chery-les-rozoy,4.08333,49.7167
02,Chauny,3.21667,49.6167
02,Sommette-eaucourt,3.11667,49.7333
02,Lierval,3.61667,49.4833
02,Chezy-sur-marne,3.36667,48.9833
02,Oulches-la-vallee-foulon,3.75,49.4333
02,Anizy-le-chateau,3.45,49.5
02,Maizy,3.73333,49.3833
02,Fourdrain,3.46667,49.6
02,Nampteuil-sous-muret,3.41667,49.3
